policy_id,customer_name,gender,age,marital_status,state,city,pincode,aadhaar_masked,occupation_type,annual_income_inr,bmi,tobacco_usage,alcohol_units_per_week,physical_activity_level,diet_type,has_diabetes,has_hypertension,family_history_cardiac,stress_level_score,policy_type,sum_insured,policy_start_date,claim_date,hospital_name,hospital_tier,room_category,icu_days,length_of_stay,cashless_claim,agent_channel,hospital_bill_amount,pre_hospitalization_expense,post_hospitalization_expense,non_payable_items,deductible_amount,co_pay_amount,total_claim_amount
IND101653,Sachi Rai,Male,62,Single,Karnataka,Mysuru,416693,XXXX-XXXX-2527,Self-employed,694364.83,26.02543679057617,none,3,low,non-veg,0.0,1.0,0,,family_floater,1000000,2021-10-13,2024-03-01,Varughese-Chokshi Hospital,private_corporate,private,0,3,yes,bancassurance,104214.84,14795.6245009101,10677.244909261472,6616.3352270161095,1237.8233984311669,11562.143474272238,110271.41
IND106431,Gavin Ray,Male,36,married,Maharashtra,Mumbai,473145,XXXX-XXXX-9823,Salaried,569521.76,23.782110459797817,smoking,4,moderate,veg,0.0,0.0,1,3.0549890235124826,senior_citizen,300000,2022-05-02,2024-05-19,Baria and Sons Hospital,private_corporate,general,3,7,no,bancassurance,250367.45,27832.156837196788,18336.69328361411,12710.485686697608,11478.275060190883,23130.171072864014,249217.37
IND104465,Fariq Pal,F,52,married,Uttar Pradesh,Lucknow,585995,XXXX-XXXX-2893,Unemployed,2012017.84,25.047503273450523,none,1,moderate,non-veg,1.0,0.0,0,6.392271374452315,family_floater,1000000,2023-05-07,2025-10-29,Barman PLC Hospital,private_small,private,0,2,yes,aggregator,72870.96,10847.372211101852,7670.429938838397,4909.41548965781,2276.26834778273,11754.16069010938,"72,449"
IND101494,Aarini Jayaraman,Female,32,married,Maharashtra,Mumbai,486798,XXXX-XXXX-3646,Self-employed,592957.89,25.656527151566518,smoking,3,moderate,vegan,0.0,1.0,0,8.04006888302534,senior_citizen,300000,2021-03-03,2023-12-25,Bhandari PLC Hospital,private_corporate,general,0,2,yes,online,116791.29,6746.7082313622905,8308.601129613422,4048.445603831356,4549.987386620311,17741.737487691593,105506.43
IND107454,Gaurangi Vaidya,Female,25,Divorced,Tamil Nadu,Chennai,769196,XXXX-XXXX-4766,Retired,623082.0,25.132371380834407,chewing,1,moderate,veg,0.0,0.0,0,3.6524317707296445,family_floater,5000000,2022-05-12,2025-10-26,"Kurian, Chana and Seshadri Hospital",private_small,general,0,4,yes,bancassurance,97977.38,6693.842214699022,6694.346527341013,7647.629909712004,1257.508500016585,14766.26759472107,87694.16
IND107031,Nitara Nadkarni,M,36,Divorced,Karnataka,Mysuru,765490,XXXX-XXXX-1233,Salaried,2240486.01,27.215751238333052,chewing,4,moderate,veg,0.0,1.0,0,6.087789497873487,family_floater,2000000,2018-05-26,2022-04-10,"Chowdhury, Palla and Dugal Hospital",private_small,deluxe,1,2,yes,aggregator,125815.46,14914.44748516877,9335.574938991029,9796.695890993848,4312.020309431564,16875.02758138713,119081.74
IND102392,Wishi Deshpande,male,18,Married,Maharashtra,Nagpur,370756,XXXX-XXXX-2675,Student,712987.82,26.940294746856715,chewing,2,low,veg,0.0,1.0,1,4.875599767692067,senior_citizen,1000000,2022-08-01,2027-02-06,Rai-Rau Hospital,private_corporate,private,1,6,yes,online,200469.96,27834.180260375437,22333.512462842882,12150.874452450453,8045.392574335811,21988.74816842846,208452.64
IND103422,Ekantika Walia,M,57,Widowed,Tamil Nadu,Coimbatore,593074,XXXX-XXXX-6235,Retired,1939170.2,24.069980327267324,none,0,moderate,eggetarian,1.0,0.0,1,7.875443739275635,individual,500000,2023-08-22,2024-06-30,"Gokhale, Bhakta and Sankar Hospital",private_corporate,general,1,2,yes,bancassurance,109730.11,7027.8913563951255,8058.187442328759,7192.524594352237,4118.701522896248,11138.280775155068,102366.68
IND103294,Adya Nazareth,F,62,Divorced,West Bengal,Kolkata,149500,XXXX-XXXX-4677,Business,1213556.35,19.064985865430877,none,4,moderate,vegan,0.0,0.0,0,7.082674333056096,individual,300000,2020-06-15,2020-10-17,Patil Ltd Hospital,private_corporate,general,0,2,yes,bancassurance,73400.16,10321.988317959782,4671.7662140347675,3328.110419319218,1924.8751469828912,10549.051231532172,72591.88
IND100555,Abha Krishna,Female,32,Divorced,Uttar Pradesh,Kanpur,371950,XXXX-XXXX-7250,Self-employed,1157192.54,19.603512511052077,smoking,2,low,veg,0.0,1.0,0,3.8613171096829966,individual,2000000,2023-11-29,2028-06-10,Dhawan-Char Hospital,govt,private,3,3,yes,aggregator,104306.69,7229.927586819413,6412.597472486143,6253.623190727531,1047.6664849740669,17206.74816375537,93441.17
IND101583,Damini Manda,Female,44,Divorced,Uttar Pradesh,Lucknow,722859,XXXX-XXXX-8728,Retired,518124.68,24.497597942712307,none,3,low,vegan,,0.0,1,5.277807666548506,individual,5000000,2018-07-21,2018-10-14,Tak-Vohra Hospital,private_corporate,general,0,3,yes,agent,73113.66,8942.152342519203,6258.029911762001,5210.787534998566,2810.936827213728,13148.256051247996,67143.86
IND105151,Nitesh Wali,male,25,Widowed,West Bengal,Kolkata,517260,XXXX-XXXX-4051,Retired,,24.8943433390564,chewing,3,low,non-veg,0.0,0.0,0,6.4846358745433275,family_floater,500000,2023-03-20,2025-12-19,Dutt-Baral Hospital,private_corporate,general,1,4,yes,agent,141991.95,13496.50695354747,14782.764100778528,4081.5064093316264,4626.643111146163,13557.50261977035,"₹148,006"
IND105078,Aadhya Kashyap,Female,20,Widowed,West Bengal,Kolkata,272252,XXXX-XXXX-1257,Self-employed,14.2 LPA,36.50690686800522,none,3,moderate,eggetarian,1.0,,1,6.501468005653077,individual,500000,2023-12-30,2029-01-18,Dash-Ganesh Hospital,govt,semi-private,2,5,yes,aggregator,102916.56,10780.213787126788,9514.907589852755,3389.9417324394108,1723.064840747715,7437.987105051457,110660.69
IND105516,Shaurya Rajagopal,female,35,Widowed,Delhi,New Delhi,476455,XXXX-XXXX-8683,Student,372390.72,30.559668845557287,none,2,moderate,eggetarian,0.0,0.0,1,2.1688776281643793,family_floater,500000,2022-10-20,2025-01-11,Kar Ltd Hospital,private_small,private,0,2,yes,agent,66235.55,9233.889091002655,7658.6580450444935,1898.8462469630747,2520.259947203179,7500.337719209413,71208.65
IND104979,Krishna Gour,M,41,Widowed,Delhi,New Delhi,550756,XXXX-XXXX-8560,Unemployed,,27.534900099180764,none,3,high,veg,1.0,1.0,0,5.19026350531802,family_floater,300000,2021-06-07,2026-08-29,"Dhawan, Rajagopalan and Chandra Hospital",private_small,semi-private,1,2,yes,agent,117553.27,14778.130624197956,8462.605798085486,7000.426116994665,2401.5999617963166,8858.250525666552,122533.73
IND105058,Alexander Mangal,female,63,Widowed,Maharashtra,Pune,682446,XXXX-XXXX-8021,Self-employed,257563.86,21.28582499949522,none,2,low,veg,0.0,0.0,0,6.128608002992934,individual,500000,2023-11-12,2028-11-13,Rastogi-Mishra Hospital,private_corporate,deluxe,1,3,no,online,115129.8,12310.733292884179,11940.259625512517,5461.671773240307,2501.061905322522,20646.90478090955,110771.15
IND104961,Keya Kannan,female,59,Single,Delhi,New Delhi,896387,XXXX-XXXX-7471,Salaried,658077.17,24.563461560668344,none,2,moderate,eggetarian,0.0,0.0,0,5.6861825194503925,senior_citizen,5000000,2020-04-20,2021-06-12,Vala-Gara Hospital,private_corporate,private,1,2,yes,online,85674.07,9603.423049422969,8236.977052561413,5146.7219513856235,1622.458298920497,9979.661107190903,"₹86,766"
IND101778,Jason Bumb,male,42,Married,Delhi,New Delhi,336450,XXXX-XXXX-9771,Retired,11.2 LPA,26.264971540928137,chewing,2,low,non-veg,,0.0,1,4.013527016663119,individual,500000,2021-07-14,2025-07-24,Khatri-Sekhon Hospital,private_small,semi-private,2,3,yes,online,120213.01,12625.743530749505,10207.724782858264,7148.299916287613,4560.038552261196,14779.980669663286,116558.16
IND102183,Triya Dutt,male,47,Widowed,Tamil Nadu,Chennai,581197,XXXX-XXXX-9716,Self-employed,842768.49,30.858374107589462,both,5,moderate,veg,1.0,0.0,0,4.64486156778619,individual,300000,2019-09-29,2020-09-20,Gala LLC Hospital,private_corporate,semi-private,0,4,yes,bancassurance,131442.86,18215.641728524115,9603.978650595,2857.247696926001,6461.9137128599505,13518.113785420233,136425.2
IND101780,Siddharth Hayre,Male,40,Single,Delhi,New Delhi,654203,XXXX-XXXX-4304,Salaried,811914.34,38.401021124987466,none,6,moderate,vegan,0.0,1.0,0,,family_floater,300000,2022-03-22,2022-06-17,"Shere, Krishna and Wason Hospital",private_corporate,general,2,6,yes,agent,216136.76,13409.105635317457,17839.045819910272,9246.467815341137,2657.6112573495584,29789.30688703512,205691.53
IND103836,Mohini Mane,male,72,married,West Bengal,Kolkata,670421,XXXX-XXXX-1605,Retired,762367.15,29.20005315257471,none,4,low,vegan,0.0,0.0,0,7.195997681824513,individual,2000000,2021-01-05,2024-05-13,"Gupta, Bhatt and Babu Hospital",private_small,private,0,0,yes,bancassurance,"₹74,689",10022.876202856189,3745.801747344532,4792.132434805383,2792.897674880027,5756.765511668502,75115.91
IND103667,Nihal Koshy,M,29,married,Tamil Nadu,Chennai,486538,XXXX-XXXX-1578,Business,1056726.99,30.952058369547256,smoking,3,low,veg,0.0,1.0,1,2.575045137823316,family_floater,1000000,2023-12-12,2027-09-17,"Swamy, Gera and Choudhury Hospital",private_small,semi-private,0,2,yes,agent,"₹36,751",3171.2777244318204,4209.663393787513,1697.2309500410029,631.0683388334174,6239.9409864821555,35563.24
IND101543,Anita Dhingra,female,18,Divorced,Karnataka,Bengaluru,378479,XXXX-XXXX-7733,Retired,582514.41,31.102280367088003,none,4,moderate,eggetarian,0.0,0.0,1,3.6310062395730593,individual,1000000,2018-09-03,2020-07-31,"Ghose, Patla and Ranganathan Hospital",private_corporate,deluxe,3,8,yes,bancassurance,222323.71,20690.70417712934,26399.277368550727,14490.53012167116,10902.508777007348,23959.80883440108,220060.85
IND105064,Diya Rama,female,43,married,Tamil Nadu,Coimbatore,731031,XXXX-XXXX-7244,Student,872320.96,31.423199563895864,chewing,1,low,vegan,0.0,1.0,1,3.729271454936607,individual,500000,2018-05-05,2021-05-22,Ahluwalia-Ganguly Hospital,govt,private,2,6,no,bancassurance,113882.91,13781.281405596057,6069.928922679013,5607.385145896083,1672.3031280067464,20098.901865495307,106355.53
IND105822,Warhi Sandal,F,33,married,Maharashtra,Nagpur,35976,XXXX-XXXX-7753,Salaried,310222.72,29.730023261164337,smoking,0,low,veg,0.0,0.0,1,2.457273870715494,individual,300000,2021-07-11,2022-09-02,Bhasin-Sridhar Hospital,private_corporate,semi-private,0,2,yes,online,74094.89,7289.719343743931,5469.938105562468,2476.638538732518,1447.1036108449198,14510.703721441247,68420.1
IND105694,Aishani Rastogi,M,18,Married,West Bengal,Kolkata,188114,XXXX-XXXX-1908,Unemployed,576999.88,19.39882292038683,chewing,2,low,non-veg,0.0,1.0,0,5.8058929079523915,individual,2000000,2023-07-06,2024-02-18,"Dey, Khurana and Nadkarni Hospital",private_corporate,semi-private,2,5,yes,aggregator,267527.98,17713.46414994374,23572.104552828125,6306.790261362664,5891.610400331523,42036.137084691814,254579.01
IND102606,Gavin Bhasin,Female,59,Single,Delhi,New Delhi,750033,XXXX-XXXX-8040,Business,1066153.97,24.24098762232658,none,2,low,eggetarian,1.0,0.0,0,1.847604578044861,family_floater,300000,2021-03-12,2022-08-23,"Mander, Ratta and Vaidya Hospital",private_corporate,general,2,6,yes,agent,223424.15,28081.66337708683,23583.179978890534,8349.011112918946,3378.0433175111634,24257.10459790819,239104.83
IND101797,Reva Chandra,Male,54,Married,Karnataka,Bengaluru,174310,XXXX-XXXX-6987,Retired,,19.672060055725737,smoking,1,low,vegan,1.0,0.0,0,8.20291641354996,senior_citizen,1000000,2023-07-22,2027-10-21,"Kaur, Sridhar and Palan Hospital",private_small,deluxe,1,6,yes,bancassurance,138190.8,9114.326277328231,12587.015559570726,5749.885869846207,2724.4470477493596,6949.038316259944,144468.77
IND106702,Yamini Sen,M,59,married,Uttar Pradesh,Noida,796223,XXXX-XXXX-4221,Retired,504379.08,18.673655923015,chewing,4,moderate,veg,0.0,0.0,0,2.6280249573215846,individual,300000,2022-02-27,2024-02-20,Ranganathan LLC Hospital,private_small,private,0,2,yes,bancassurance,58903.29,4230.130525309036,6482.665326039831,3541.488927559612,854.7727616586819,9301.880728577287,55917.95
IND105305,Nimrat Wali,female,45,married,Maharashtra,Pune,743456,XXXX-XXXX-2436,Unemployed,4.4 LPA,,smoking,4,low,vegan,1.0,0.0,0,6.128007963958373,family_floater,1000000,2022-12-11,2027-02-12,"Dube, Nagi and Badal Hospital",private_small,deluxe,1,3,yes,online,143175.75,16283.525443248049,13333.067087583271,5700.371666895308,4220.2060288419725,18459.48050227323,144412.29
IND100296,Dayita Murty,male,55,Widowed,Uttar Pradesh,Lucknow,824061,XXXX-XXXX-8655,Business,1344048.28,28.18981672987079,chewing,2,low,non-veg,0.0,0.0,0,4.487396783619953,individual,1000000,2018-06-26,2020-08-17,Lanka-Raman Hospital,private_corporate,deluxe,2,5,yes,online,182106.17,16820.440899358884,13309.664084799437,14343.76846732301,6789.4817889704545,19984.123281954242,171118.9
IND101489,Christopher Suresh,M,43,Married,Karnataka,Mysuru,20901,XXXX-XXXX-1617,Salaried,1030709.47,22.461438133959728,none,3,low,vegan,0.0,0.0,0,2.665999665049198,senior_citizen,500000,2018-04-18,2022-01-21,Pant-Sanghvi Hospital,private_small,general,2,4,yes,online,107544.01,10630.084830923066,10539.30270397216,7461.770154950424,2677.5818712166724,19145.116677143185,99428.93
IND101105,Elijah Sodhi,M,64,married,Maharashtra,Mumbai,621249,XXXX-XXXX-3403,Student,544717.79,27.53701546670943,none,2,high,non-veg,1.0,0.0,0,5.717719905186214,family_floater,2000000,2022-06-18,2025-11-14,Hans Inc Hospital,private_corporate,general,1,6,yes,online,180882.04,18462.641981709214,19430.44838280848,9023.713905436129,5947.4371809073855,13065.575895055144,"₹190,738"
IND103204,Gautami Sunder,F,47,Divorced,Uttar Pradesh,Lucknow,814417,XXXX-XXXX-7376,Student,1864399.62,29.51131185956773,none,4,moderate,veg,0.0,0.0,0,7.316641070765235,individual,5000000,2021-03-11,2025-03-01,Swamy Inc Hospital,private_small,private,2,6,no,bancassurance,147972.92,8859.02371336532,17211.535512927592,4250.365963003662,5140.858821396231,13533.067130085865,151119.19
IND105915,Yutika Soni,Male,35,Divorced,Karnataka,Mysuru,399332,264770537886,Retired,687934.14,20.907146897264557,none,4,moderate,eggetarian,0.0,1.0,1,7.480853922204766,individual,500000,2023-09-06,2024-01-24,Kumar-Yogi Hospital,private_small,private,2,4,yes,online,100019.74,8727.228708455617,10662.586233207974,2713.618693254544,4588.730328315034,9108.607103559574,102998.59
IND104266,Elijah Raja,M,18,Married,Uttar Pradesh,Kanpur,354273,XXXX-XXXX-4420,Self-employed,984075.6,30.268315035326893,smoking,5,low,vegan,0.0,1.0,0,5.896634582339288,individual,300000,2018-10-08,2019-11-17,"Golla, Badami and Thaker Hospital",private_small,deluxe,2,3,no,online,142476.53,11784.30186420693,15221.94945474816,5689.448355591812,2292.7027345573983,26887.077357067385,"₹134,614"
IND107391,Yashasvi Ramesh,M,55,Married,Delhi,New Delhi,206458,XXXX-XXXX-7290,Self-employed,505414.96,,none,2,high,vegan,0.0,0.0,0,4.596084426484258,individual,2000000,2020-07-26,2025-05-09,"Iyer, Mani and Pau Hospital",private_corporate,general,0,2,yes,online,63767.43,5514.217498952682,5893.770372741414,2490.4955344620034,1273.6938176285832,7482.922677524753,63928.31
IND102033,Vasudha Balan,F,41,Married,Tamil Nadu,Chennai,975356,XXXX-XXXX-1931,Salaried,1445426.82,28.211923616372804,smoking,4,low,vegan,1.0,0.0,0,3.0988910911590692,individual,2000000,2019-08-13,2020-10-13,Luthra and Sons Hospital,private_corporate,general,4,10,no,agent,378045.7,32438.06358278879,33810.836257698575,7764.75440875259,9306.107946171373,57854.038851128986,369369.7
IND107575,Warhi Setty,Female,85,Married,Tamil Nadu,Chennai,575712,XXXX-XXXX-8424,Student,718917.69,24.790099885089738,smoking,4,high,veg,0.0,1.0,1,,family_floater,5000000,2023-08-03,2027-07-10,Sibal-Saxena Hospital,govt,general,1,7,yes,bancassurance,108072.03,10569.609785670906,7870.359784511796,5649.72334214022,5072.888235279249,19375.297132404045,96414.09
IND104522,Rudra Dora,M,47,Divorced,Maharashtra,Nagpur,864148,XXXX-XXXX-3877,Self-employed,852554.6,30.228169196413113,smoking,2,high,eggetarian,0.0,0.0,1,1.0,senior_citizen,2000000,2019-07-18,2021-03-24,Dani Ltd Hospital,private_corporate,deluxe,1,1,yes,aggregator,118518.92,7467.929422544726,10286.781031539622,8676.598895179466,4952.835637931971,19680.812883701637,102963.39
IND101352,Tristan Bhatnagar,F,20,Divorced,Karnataka,Bengaluru,550908,XXXX-XXXX-6490,Business,964195.82,27.343254049175055,none,2,low,vegan,0.0,1.0,1,6.10501937050592,family_floater,500000,2020-08-05,2022-09-24,Keer PLC Hospital,private_small,general,0,3,no,bancassurance,60386.64,7340.256995431845,6549.400227286001,2010.9534308126745,1062.8883023894766,10284.564456834105,60917.89
IND107435,Urmi Murty,male,31,Divorced,Uttar Pradesh,Kanpur,585239,XXXX-XXXX-6799,Unemployed,624717.38,33.52850179905394,none,2,low,non-veg,1.0,1.0,1,8.471739034560926,individual,500000,2018-04-26,2023-07-19,Salvi and Sons Hospital,private_small,general,2,6,yes,bancassurance,"₹194,840",12827.867139513504,12275.063616865196,6251.943698547235,9037.812879270836,21414.234857849282,183238.9
IND100635,Oni Sunder,Female,18,Married,West Bengal,Kolkata,221309,XXXX-XXXX-9905,Unemployed,1094536.67,20.316244604696646,smoking,4,low,vegan,,1.0,0,5.287914349829697,individual,500000,2018-05-22,2020-11-24,"Vaidya, Murty and Dar Hospital",private_corporate,private,1,4,yes,bancassurance,189405.24,26675.246129099865,13057.145895201527,11127.714064421565,2377.3878045535876,34890.24425629871,180742.29
IND105997,Waida Sarin,F,69,Divorced,Delhi,New Delhi,280777,696225778425,Unemployed,960427.46,27.500402277599584,none,3,moderate,vegan,0.0,0.0,0,7.146414741665103,individual,300000,2019-05-26,2020-10-25,Morar PLC Hospital,private_small,deluxe,2,7,yes,bancassurance,129492.67,16957.239543219326,11267.474410278663,10288.47546722515,4049.057032473645,7489.795016833381,135890.06
IND101749,Aachal Purohit,female,38,Widowed,Uttar Pradesh,Noida,289136,XXXX-XXXX-2215,Retired,1517937.72,26.451375719018614,smoking,4,low,non-veg,0.0,0.0,0,6.567182919862503,family_floater,1000000,2023-10-31,2024-06-06,Dave-Chaudhry Hospital,private_corporate,general,1,4,yes,agent,164582.49,9566.137875346438,8483.674784834371,5624.19650560165,7782.968287859599,13574.878677546683,155650.26
IND106873,Harsh Kurian,male,30,married,Karnataka,Mysuru,677482,XXXX-XXXX-6001,Business,916712.7,24.592432714063985,none,1,low,non-veg,0.0,0.0,0,3.3967039909604893,senior_citizen,2000000,2021-11-17,2026-02-09,"Dar, Pillai and Thakur Hospital",private_corporate,deluxe,0,4,yes,bancassurance,93890.13,8119.48687274597,10586.645462095363,4958.658423512073,2347.989863940225,8851.937141511866,96437.68
IND102866,Kavya Gera,Female,30,Single,Uttar Pradesh,Noida,702342,XXXX-XXXX-3173,Business,1405679.22,18.403289632538215,smoking,1,moderate,eggetarian,0.0,1.0,0,6.173096824704132,family_floater,2000000,2022-06-16,2026-08-27,"Chawla, Sarna and Prabhakar Hospital",govt,semi-private,2,8,no,bancassurance,133654.07,9217.040165423788,7889.059940281457,6429.957243279308,5014.214486652989,20719.348311634305,118596.65
IND102297,Pratyush Cherian,Male,44,Single,Uttar Pradesh,Noida,687712,XXXX-XXXX-8252,Self-employed,603679.82,20.46215898267866,smoking,4,low,eggetarian,0.0,0.0,1,4.321238400844753,family_floater,5000000,2021-04-06,2024-05-23,Pal-Sastry Hospital,private_corporate,private,1,6,yes,online,210345.98,29996.70840410008,10939.71827362545,10111.871692409111,6514.3589169418665,31276.20749169814,203379.97
IND101370,Anusha Sodhi,Male,45,married,Uttar Pradesh,Kanpur,260483,XXXX-XXXX-1759,Salaried,727695.61,24.43311869489813,smoking,2,low,non-veg,0.0,1.0,0,10.0,family_floater,5000000,2021-12-03,2027-05-17,Ramaswamy-Wason Hospital,govt,general,2,3,no,online,62823.71,6162.6731350536,5195.276502668804,2156.6148954339405,3122.7964506079998,10245.322546065103,58656.92
IND100057,David Ranganathan,F,50,married,Tamil Nadu,Coimbatore,782902,XXXX-XXXX-7891,Student,5.9 LPA,23.662998102745732,none,3,low,vegan,1.0,0.0,1,4.870448465533329,family_floater,500000,2018-06-14,2019-06-24,Gupta-Dugar Hospital,private_corporate,deluxe,1,1,yes,bancassurance,80222.53,11757.562685965466,4821.8418844960825,2020.404077358357,1894.4759657986158,4205.814608413061,88681.24
